reviews,sentiments,ratings
"The bass is soo good that I can even prefer this over headphones as they are uncomfortable to wear all the time. As for gaming I will give it 4.8 stars out of five because sometimes it comes out during the fight in battle royal games, the fitting could have been better, but in this range I can't ask more of it and the angled earphone jack make it all the way more comfortable than normal.",Worth every penny,5
Sound quality is best👍💯 Nice Products 💕👽 🤯🔥🔥🔥🔥🔥🔥,Value-for-money,4
"Review after 15 day use.
If you are finding a budget headphone for Movies & PUBG then .. Go for it.... 3D sound experience through PUBG, MX player & Netflix is Good.
Overall sound quality is good.
Also...I'm using realme buds 2 , Buds 2 leads only by bass quality and Stick magnets... Otherwise both headphones are same.
Sounds better with Realme Smartphone.
But during travelling - Can't avoid external sounds and hence this one feels like 50 rs headphone.",Wonderful,5
Sound like realme buds 2. Bass is very good.,Simply awesome,5
It's awesome!,Just wow!,5
"Super Bass
best quality
Value for money
Best brand realme",Good choice,4
good product Not batter Than To buds 2,Good quality product,4
"Best Sound and Heavy Bass
Good Build Quality
Value for money",Good,3
"Sound quality is good, but if you want Bass this is not for you.. And buds also made with plastic low quality. Ear 👂 tips also very low quality... Realme compromised lot in build quality.... But good for PUBG...",Perfect product!,5
"Best earphone
Base🔥
Sound quality 🔥
HD mic 🔥",Good,3
"Disappointing quality. Any 200-300 range product will give same quality.
Nothing outstanding in Mic clarity too.
No magnetic back on the pods.
Worst, no volume control on the controller.

I mean it's only OK. Explore before you go for it.
Realme Buds 2 was better or same with vol control but that is no longer available in my location",Good choice,4
"Value for money
Good earphone",Wonderful,4
"Durable and long lasting product, worth it...",Value-for-money,4
"Best earphone in this price...it's sound, bass, design everything is good...those who want to buy earphone under 500 then this one is the best choice..",Good choice,4
Looking nice..and sound is also super.. but bass sond is not very much..,Pretty good,4
Perfect & good,Wonderful,4
Good product thanks flipkart and realme,Nice product,4
"Best sound Best quality and value
Low Price & Item",Good choice,4
"Product is good but my issue is related to delivery,delivery boy always refuses to deliver at home, from now onward i will think twice to shop from Flipkart,i raised this problem too many times but solution is not provided by flipkart or delivery partner, i am fed up now. I have to travel 4-5 km away from my home every time to take delivery .",Good quality product,4
Very Good Sound Quality,Best in the market!,5
Very good earphone,Terrific purchase,5
Excellent bass,Mind-blowing purchase,5
Product was good as expected...Good 1 go for it blindly,Wonderful,5
"🥰 awsm product , sound quality is awsm , gaming experience very good , go for it 🔥",Mind-blowing purchase,5
Nice sound,Terrific purchase,5
"Nice earphones 🎧
If u are a gamer...u must buy this one
Good sound quality 😘",Classy product,5
"Good build, Bass is nice and awesome within this price range.",Perfect product!,5
Not bad,Worth every penny,5
Very good... Sound,Great product,5
Delivery boy is v v good,Awesome,5
Yes This product is very nic and awesome excellent in sound quality,Super!,5
Best quality,Worth the money,4
Average priduct. Sound is good but not the build quality,Decent product,3
In my opinion realme buds 2 have same sound quality but a better build quality . Neo buds have full plastic which feels very cheap,Worth every penny,5
Using since 6 months. Good bass and sound quality is also good. At this price range this earphone is a good choice. Good product from Realme! 🥰,Terrific purchase,5
Worth it,Super!,5
"just gt this today...
sound quality is good with excellent bass 👍👌
built quality could be better..
overall it's good with this price segment.",Terrific,5
"Sound Quality
#Bass 5star
If we compare with Rs 599 Realme bud 2 Same sound Quality nothing changes
5 /5
#Wire Quality
in wire Quality not much good as Realme bud 2
But price point of view Better in this price range
4/5
BEST DEAL IN SALE",Classy product,5
"Good product. Bass is good, tones are slightly dull but worth the maoney 😊",Good,3
"Sound Quality is Good.

Built Quality is cheap but not that cheap too. Earlier Realme Earphones have best built quality but this is one is not that good.

They say it's tangle free but it get tangled and knots are formed.

Realme should improve built quality.",Does the job,3
If you are wondering for a bass earphone than this is not for you sound is clear basss is not as expected build quality is good one .. 3/5 star for it..,Good quality product,4
"Pros
Long wire
Punchy Bass
Sufficient mids
Excellent mic

Cons
Tinny highs
Round cables

Overall an excellent choice at this price point.",Good,3
"It,s Very good 😊",Terrific,5
Bass quality is awesome...great for bass lovers...i am using this earphone in sony walkman nw a55 and i am music lover and big lover of bass i found this earphone is satisfied my all expectations,Delightful,4
"Sound is good but bass is not upto the mark...but overall the product is good and far better than boat earphone in this price range....if your thinking to buy boat earphone in this price then don't buy
Go for this product",Pretty good,4
"One of the best earphones I have ever used, I rated 4.5 about 5 , full Paisa vasul product I don't think any earphone can beat this product under 500.",Good choice,4
Average good 😃👀,Value-for-money,4
Satisfying 😎🤏,Very Good,4
"Good product I'm appreciate
😍",Delightful,4
"Nice one. I'm extremely satisfied😊. I'm a ex boat 242 user.(it's Mike stopped working twice 😴)This time. Tried realme for a change.. Anyways it's awesome.. Bass🔥, sound clarity 🎼❤.. Mike🤘😍. Go for it guys.....",Pretty good,4
Base is clear and Loud. A little noisy when it comes to full volume. Cable is very good quality as it is never got messy. No need of Cable Organizer.,Very Good,4
It is good but need to improve quality of the wire,Worth the money,4
Overall a very good product,Wonderful,4
"Value for money 💸💸💸 must buy,",Good choice,4
Osm,Pretty good,4
Ossam sound quality 👌👌👌,Worth the money,4
"Sound quality is good,bass is ok, build quality is good and also light weighted overall good product you can must buy this product...",Good choice,4
Good Bulid and Sound Quality. I beleive its worth,Worth every penny,5
